iterationName	gameid	time	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	trialNum	correct	condition	eventType
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503426889	far	irrelevant	2	3	[striped_blue_triangle,striped_green_circle,spotted_red_star,wavy_red_square]	[2,1,2,1]	[1,3,3,1]	wavy_red_square	wavy_red_square	12	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503434490	close	none	0	4	[spotted_blue_triangle,spotted_red_triangle,striped_black_circle,spotted_green_triangle,checked_blue_circle]	[2,3,1,3,1]	[3,2,1,3,2]	checked_blue_circle	checked_blue_circle	13	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503442999	close	none	0	4	[striped_blue_circle,striped_red_square,striped_green_star,spotted_green_circle,striped_green_square]	[3,2,3,1,1]	[1,1,3,3,2]	striped_green_square	striped_green_square	14	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503454357	far	irrelevant	1	2	[striped_blue_star,spotted_black_square,spotted_red_triangle]	[2,3,3]	[3,1,3]	spotted_red_triangle	spotted_red_triangle	15	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503463899	far	none	0	4	[spotted_black_star,striped_black_triangle,striped_red_star,spotted_blue_square,checked_black_circle]	[2,3,1,1,2]	[3,1,1,2,1]	checked_black_circle	checked_black_circle	16	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503474530	far	irrelevant	1	3	[checked_green_star,spotted_green_star,checked_red_circle,wavy_red_square]	[2,1,3,2]	[3,2,1,1]	wavy_red_square	wavy_red_square	17	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503483105	close	none	0	4	[striped_red_triangle,striped_red_square,wavy_green_star,wavy_blue_square,wavy_red_star]	[1,3,1,2,3]	[2,1,3,3,3]	wavy_red_star	wavy_red_star	18	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503490753	far	none	0	4	[spotted_black_square,wavy_black_star,wavy_red_circle,checked_green_star,striped_red_triangle]	[2,1,1,3,2]	[3,3,1,3,1]	striped_red_triangle	striped_red_triangle	19	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503497607	close	none	0	3	[wavy_red_star,striped_blue_square,spotted_green_circle,wavy_green_star]	[2,1,1,2]	[3,1,3,1]	wavy_green_star	wavy_green_star	20	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503507884	close	critical	1	2	[spotted_black_triangle,striped_black_circle,wavy_black_circle]	[1,1,2]	[2,3,3]	wavy_black_circle	wavy_black_circle	21	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503521483	close	none	0	4	[spotted_red_circle,checked_black_square,spotted_blue_triangle,spotted_black_circle,striped_blue_triangle]	[1,3,2,3,2]	[3,3,1,2,3]	striped_blue_triangle	striped_blue_triangle	22	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503537180	far	irrelevant	1	4	[checked_red_square,spotted_green_circle,spotted_blue_circle,striped_blue_circle,striped_blue_triangle]	[1,3,1,3,2]	[2,3,3,2,1]	striped_blue_triangle	striped_blue_triangle	23	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503545784	far	none	0	4	[spotted_green_circle,spotted_blue_square,spotted_red_square,striped_black_square,striped_blue_triangle]	[2,1,2,1,1]	[3,1,1,2,3]	striped_blue_triangle	striped_blue_triangle	24	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503780372	close	critical	2	3	[striped_red_circle,striped_blue_triangle,spotted_red_triangle,checked_red_circle]	[1,3,1,1]	[2,1,3,1]	checked_red_circle	checked_red_circle	1	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503805927	close	none	0	2	[striped_green_triangle,wavy_black_star,spotted_black_triangle]	[3,3,1]	[2,1,3]	spotted_black_triangle	spotted_black_triangle	2	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503825987	far	irrelevant	1	2	[wavy_black_circle,spotted_green_circle,spotted_blue_triangle]	[3,3,2]	[3,1,1]	spotted_blue_triangle	spotted_blue_triangle	3	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503837548	close	none	0	2	[spotted_black_circle,checked_black_triangle,spotted_blue_triangle]	[2,1,3]	[1,3,2]	spotted_blue_triangle	spotted_blue_triangle	4	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503849673	close	irrelevant	2	4	[spotted_black_triangle,checked_black_star,striped_black_square,spotted_green_circle,spotted_red_triangle]	[3,1,1,1,2]	[2,3,1,2,3]	spotted_red_triangle	spotted_red_triangle	5	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503857872	close	none	0	3	[spotted_green_star,checked_green_square,wavy_green_triangle,checked_red_triangle]	[2,3,3,3]	[3,2,3,1]	checked_red_triangle	checked_red_triangle	6	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503868371	far	none	0	3	[spotted_black_circle,spotted_green_star,checked_red_circle,checked_green_square]	[1,2,1,3]	[2,1,3,3]	checked_green_square	checked_green_square	7	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503884797	close	none	0	4	[wavy_green_circle,checked_green_triangle,checked_green_square,spotted_red_star,striped_green_triangle]	[1,1,1,2,3]	[2,1,3,1,1]	striped_green_triangle	striped_green_triangle	8	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503897831	far	none	0	3	[spotted_blue_triangle,checked_blue_circle,spotted_green_triangle,wavy_green_star]	[1,2,3,3]	[1,1,2,3]	wavy_green_star	wavy_green_star	9	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503918603	close	critical	1	3	[spotted_green_circle,wavy_blue_star,spotted_black_square,wavy_black_star]	[3,2,3,1]	[1,1,3,3]	wavy_black_star	wavy_black_star	10	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503936456	far	irrelevant	1	3	[wavy_green_star,checked_red_star,spotted_black_star,wavy_blue_circle]	[2,3,1,2]	[3,1,3,1]	wavy_blue_circle	wavy_blue_circle	11	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503947591	close	none	0	3	[striped_blue_square,wavy_green_circle,checked_red_star,striped_black_star]	[2,3,2,1]	[1,2,3,2]	striped_black_star	striped_black_star	12	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503960908	close	irrelevant	1	2	[checked_red_square,wavy_red_star,checked_blue_square]	[3,2,1]	[2,3,3]	checked_blue_square	checked_blue_square	13	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503978690	far	irrelevant	1	2	[striped_blue_star,wavy_black_triangle,checked_blue_circle]	[2,3,3]	[3,2,3]	checked_blue_circle	checked_blue_circle	14	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521503995728	far	none	0	3	[wavy_green_triangle,striped_green_star,striped_red_square,checked_red_circle]	[3,1,2,1]	[1,1,3,3]	checked_red_circle	checked_red_circle	15	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521504016596	far	none	0	2	[spotted_green_circle,spotted_red_triangle,wavy_red_star]	[3,2,2]	[2,3,1]	wavy_red_star	wavy_red_star	16	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521504029813	far	irrelevant	1	2	[wavy_red_circle,checked_blue_triangle,wavy_red_star]	[3,2,3]	[1,3,2]	wavy_red_star	wavy_red_star	17	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521504039072	far	none	0	3	[checked_black_circle,spotted_green_triangle,checked_blue_star,checked_red_square]	[3,3,1,1]	[3,2,1,3]	checked_red_square	checked_red_square	18	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521504052058	close	irrelevant	1	2	[checked_black_triangle,wavy_red_star,wavy_green_triangle]	[1,2,1]	[3,3,2]	wavy_green_triangle	wavy_green_triangle	19	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521504068456	far	irrelevant	2	3	[wavy_blue_star,spotted_black_triangle,wavy_red_star,striped_blue_square]	[3,2,1,1]	[1,1,3,2]	striped_blue_square	striped_blue_square	20	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521504079463	far	irrelevant	2	3	[spotted_green_circle,spotted_red_triangle,striped_green_circle,striped_green_star]	[3,2,1,1]	[1,1,1,2]	striped_green_star	striped_green_star	21	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521504095204	close	none	0	4	[spotted_black_circle,checked_green_square,spotted_red_circle,spotted_red_star,checked_blue_square]	[3,1,2,1,3]	[3,2,3,1,2]	checked_blue_square	checked_blue_square	22	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521504109061	close	critical	2	4	[checked_blue_square,spotted_blue_star,checked_blue_triangle,spotted_green_square,checked_black_star]	[1,2,3,3,1]	[3,1,2,3,1]	checked_black_star	checked_black_star	23	true	within	clickedObj
pilot0	4843-b0524771-fa28-4eac-ada9-c8ef81e36793	1521504123606	far	none	0	3	[spotted_blue_star,checked_black_star,checked_red_star,striped_blue_square]	[2,3,1,1]	[1,3,1,2]	striped_blue_square	striped_blue_square	24	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500928344	close	none	0	2	[wavy_red_triangle,striped_green_circle,striped_black_circle]	[3,2,2]	[1,3,1]	striped_black_circle	striped_black_circle	1	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500940632	far	irrelevant	2	3	[striped_black_triangle,checked_green_triangle,striped_blue_circle,spotted_black_star]	[2,1,3,1]	[3,3,2,2]	spotted_black_star	spotted_black_star	2	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500952799	far	none	0	2	[striped_green_square,spotted_green_star,striped_green_triangle]	[1,1,3]	[2,1,3]	striped_green_triangle	striped_green_triangle	3	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500969797	close	critical	1	4	[striped_blue_triangle,checked_black_square,wavy_green_circle,striped_red_triangle,checked_green_circle]	[3,1,2,3,1]	[3,1,3,1,3]	checked_green_circle	checked_green_circle	4	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521500981460	close	irrelevant	2	3	[spotted_red_triangle,wavy_green_triangle,spotted_blue_star,striped_green_star]	[3,2,3,2]	[2,1,3,3]	striped_green_star	striped_green_star	5	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501000774	close	none	0	4	[checked_green_star,striped_green_circle,striped_blue_square,wavy_green_triangle,checked_green_triangle]	[1,3,3,1,2]	[1,2,3,2,3]	checked_green_triangle	checked_green_triangle	6	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501011004	far	none	0	4	[spotted_green_square,wavy_blue_circle,wavy_blue_triangle,checked_black_triangle,checked_red_star]	[3,1,2,3,1]	[2,2,1,1,1]	checked_red_star	checked_red_star	7	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501019748	far	none	0	3	[wavy_green_triangle,spotted_red_star,checked_blue_triangle,spotted_blue_circle]	[3,1,2,3]	[3,2,3,2]	spotted_blue_circle	spotted_blue_circle	8	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501034642	far	irrelevant	2	4	[wavy_red_star,striped_red_star,checked_blue_star,wavy_blue_square,wavy_blue_circle]	[3,3,3,1,1]	[2,1,3,2,3]	wavy_blue_circle	wavy_blue_circle	9	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501044964	close	irrelevant	1	2	[spotted_black_star,spotted_red_square,striped_red_star]	[2,1,3]	[1,3,3]	striped_red_star	striped_red_star	10	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501054851	close	critical	2	3	[checked_red_circle,wavy_black_star,checked_green_star,striped_red_circle]	[1,2,3,3]	[2,1,1,3]	striped_red_circle	striped_red_circle	11	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501064894	far	irrelevant	1	3	[striped_green_square,wavy_blue_circle,wavy_black_square,striped_blue_triangle]	[1,2,3,1]	[1,3,2,3]	striped_blue_triangle	striped_blue_triangle	12	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501074394	close	critical	1	2	[checked_red_circle,striped_blue_star,spotted_blue_circle]	[1,1,2]	[2,1,1]	spotted_blue_circle	spotted_blue_circle	13	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501086956	far	none	0	3	[checked_red_square,checked_blue_square,striped_green_square,wavy_green_triangle]	[1,2,3,2]	[1,3,1,1]	wavy_green_triangle	wavy_green_triangle	14	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501096410	far	none	0	3	[spotted_blue_square,wavy_red_circle,checked_green_square,wavy_black_star]	[2,2,1,3]	[1,3,3,3]	wavy_black_star	wavy_black_star	15	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501114489	far	irrelevant	2	3	[checked_red_star,wavy_black_square,striped_green_circle,checked_blue_triangle]	[3,2,1,1]	[3,3,1,2]	checked_blue_triangle	checked_blue_triangle	16	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501124100	far	none	0	4	[checked_green_circle,wavy_blue_triangle,spotted_red_square,checked_blue_circle,spotted_blue_star]	[1,3,3,3,1]	[2,1,3,2,1]	spotted_blue_star	spotted_blue_star	17	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501134674	close	irrelevant	2	3	[checked_black_circle,spotted_green_triangle,spotted_red_square,wavy_red_triangle]	[2,3,1,3]	[1,2,2,1]	wavy_red_triangle	wavy_red_triangle	18	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501151884	far	irrelevant	1	2	[striped_black_square,spotted_blue_star,spotted_red_circle]	[2,1,1]	[1,3,2]	spotted_red_circle	spotted_red_circle	19	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501164879	close	none	0	2	[wavy_blue_circle,striped_black_triangle,checked_blue_triangle]	[1,3,1]	[3,2,1]	checked_blue_triangle	checked_blue_triangle	20	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501174771	close	none	0	3	[spotted_green_triangle,striped_blue_star,checked_blue_star,spotted_blue_triangle]	[3,2,1,1]	[1,1,2,1]	spotted_blue_triangle	spotted_blue_triangle	21	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501183758	close	none	0	4	[checked_blue_circle,wavy_blue_star,striped_green_square,wavy_green_triangle,spotted_green_star]	[1,1,3,3,2]	[3,2,2,3,1]	spotted_green_star	spotted_green_star	22	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501192933	far	irrelevant	1	2	[checked_green_square,striped_blue_star,spotted_blue_triangle]	[3,1,2]	[3,3,3]	spotted_blue_triangle	spotted_blue_triangle	23	true	within	clickedObj
pilot0	3266-414eb2f0-bc2f-4f2a-9c0e-30ad57b8ad63	1521501202337	close	none	0	2	[spotted_green_circle,wavy_red_triangle,checked_green_triangle]	[1,2,3]	[3,3,2]	checked_green_triangle	checked_green_triangle	24	true	within	clickedObj
pilot0	0180-a541e54c-5dea-4d06-9a21-9b842316eb59	1521504757296	close	irrelevant	2	4	[spotted_green_triangle,checked_green_square,striped_green_triangle,checked_blue_star,wavy_green_square]	[1,1,3,1,3]	[1,3,2,2,1]	wavy_green_square	wavy_green_square	1	true	within	clickedObj
pilot0	0180-a541e54c-5dea-4d06-9a21-9b842316eb59	1521504776486	far	none	0	3	[checked_blue_circle,wavy_black_star,striped_green_square,wavy_green_triangle]	[3,1,2,1]	[1,2,3,1]	wavy_green_triangle	wavy_green_triangle	2	true	within	clickedObj
pilot0	0180-a541e54c-5dea-4d06-9a21-9b842316eb59	1521504793786	close	critical	2	4	[wavy_black_circle,spotted_green_triangle,wavy_black_square,wavy_red_circle,spotted_black_square]	[3,2,3,3,1]	[3,1,2,1,1]	spotted_black_square	spotted_black_square	3	true	within	clickedObj
pilot0	0180-a541e54c-5dea-4d06-9a21-9b842316eb59	1521504816036	far	none	0	2	[spotted_green_triangle,wavy_red_triangle,wavy_red_star]	[1,1,3]	[2,1,2]	wavy_red_star	wavy_red_star	4	true	within	clickedObj
pilot0	0180-a541e54c-5dea-4d06-9a21-9b842316eb59	1521504834479	far	none	0	3	[checked_red_star,striped_green_triangle,wavy_black_triangle,striped_green_circle]	[3,2,3,2]	[3,1,1,3]	striped_green_circle	striped_green_circle	5	true	within	clickedObj
